Date,Last Price  (R1),News Publication Count  (R2),News Sentiment - Daily Average  (L1),Volume,RSI (14),Diff,P/E,P/B,BVPS,Shs Out(mil),BV,EPS,Correction
7/11/2018,187.88,2878,0.092,18831470,52.1583,0.2855,86.18348624,7.915545607,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/10/2018,190.35,2573,0.0911,15939149,58.6636,0.3413,87.31651376,8.019608827,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/9/2018,190.58,1295,0.1739,19756634,59.3031,0.1499,87.42201835,8.029298924,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/6/2018,187.97,2299,0.1621,17485244,54.0214,-0.1907,86.22477064,7.919337384,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/5/2018,185.4,1164,0.171,16604248,47.8306,-0.451,85.04587156,7.811061079,23.73557166,"4,842.90","114,949.00",2.18,TRUE
7/3/2018,183.92,1771,0.1087,13954806,43.783,-0.5662,84.36697248,7.748707409,23.73557166,"4,842.90","114,949.00",2.18,FALSE
7/2/2018,187.18,1143,0.466,17731344,52.0415,-0.5529,85.86238532,7.886054007,23.73557166,"4,842.90","114,949.00",2.18,TRUE
6/29/2018,185.11,1981,0.2514,22737666,46.0404,-0.8205,70.25047438,14.29781365,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/28/2018,185.5,2898,0.1041,17365236,47.0709,-0.973,70.39848197,14.32793707,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/27/2018,184.16,2229,0.082,25285328,43.0007,-1.1827,69.88994307,14.22443607,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/26/2018,184.43,2518,0.0472,24569200,43.6284,-1.2936,69.99240987,14.24529075,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/25/2018,182.17,1385,-0.1153,31663096,36.4138,-1.4056,69.13472486,14.07072936,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/22/2018,184.92,1899,0.0465,27200448,42.5697,-1.2571,70.17836812,14.28313813,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/21/2018,185.46,2213,0.0863,25711898,43.9237,-1.2209,70.38330171,14.32484749,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/20/2018,186.5,2831,0.1166,20628700,46.5727,-1.1461,70.77798861,14.40517663,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/19/2018,185.69,3143,-0.1435,33578456,44.1361,-1.0716,70.47058824,14.34261259,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/18/2018,188.74,1267,0.2377,18484864,52.5092,-0.8195,71.62808349,14.57819322,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/15/2018,188.84,2334,0.1092,61719160,52.8142,-0.7021,71.66603416,14.58591718,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/14/2018,190.8,2347,-0.1028,21610074,59.0585,-0.5119,72.40986717,14.7373067,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/13/2018,190.7,2104,0.0621,21638392,58.8278,-0.4135,72.37191651,14.72958275,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/12/2018,192.28,2331,0.0973,16911140,64.1274,-0.2619,72.971537,14.85162124,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/11/2018,191.23,1620,-0.079,18308460,62.0158,-0.2107,72.57305503,14.77051971,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/8/2018,191.7,2633,-0.145,26656800,63.5712,-0.057,72.75142315,14.8068223,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/7/2018,193.46,2615,0.0519,21347180,69.6449,0.0917,73.41935484,14.94276391,12.94673469,"9,800.00","126,878.00",2.64,FALSE
6/6/2018,193.98,3852,0.0306,20933620,71.5195,0.0884,73.61669829,14.98292848,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/5/2018,193.31,7905,0.0277,21565964,70.5718,-0.0303,73.36242884,14.93117798,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/4/2018,191.83,2084,0.0285,26266174,68.416,-0.2018,72.80075901,14.81686344,12.94673469,"9,800.00","126,878.00",2.64,TRUE
6/1/2018,190.24,2687,0.0562,23442510,65.9259,-0.3611,72.19734345,14.69405255,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/31/2018,186.87,2386,0.0868,27482792,59.6678,-0.4767,70.91840607,14.43375526,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/30/2018,187.5,2751,0.1301,18690548,61.6328,-0.3334,71.15749526,14.48241618,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/29/2018,187.9,2181,0.2183,22514076,62.8531,-0.1978,71.30929791,14.513312,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/25/2018,188.58,3046,-0.2209,17460964,64.881,-0.0637,71.56736243,14.5658349,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/24/2018,188.15,2507,0.1102,23233976,64.2029,0.0276,71.40417457,14.53262189,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/23/2018,188.36,2481,0.0286,20058416,64.7701,0.1558,71.48387097,14.54884219,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/22/2018,187.16,2243,0.0733,15240704,63.0373,0.267,71.028463,14.45615473,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/21/2018,187.63,1518,0.2118,18400788,64.1855,0.486,71.20683112,14.49245732,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/18/2018,186.31,2444,0.0487,18297728,62.3995,0.6896,70.70588235,14.39050111,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/17/2018,186.99,2922,0.0775,17294028,63.9244,1.0355,70.96394687,14.44302401,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/16/2018,188.18,2733,0.1744,19183064,66.5678,1.3784,71.41555977,14.53493908,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/15/2018,186.44,2488,-0.1073,23695160,64.579,1.6398,70.75521822,14.40054225,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/14/2018,188.15,1616,-0.0982,20778772,68.2859,2.0526,71.40417457,14.53262189,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/11/2018,188.59,3076,0.2744,26212220,69.2355,2.3271,71.5711575,14.56660729,12.94673469,"9,800.00","126,878.00",2.64,FALSE
5/10/2018,190.04,2192,0.0914,27989288,72.3125,2.4947,72.12144213,14.67860464,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/9/2018,187.36,2043,0.191,23211240,70.0262,2.3835,71.10436433,14.47160264,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/8/2018,186.05,2666,0.467,28402776,68.8591,2.2662,70.60721063,14.37041883,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/7/2018,185.16,1671,0.3113,42451424,68.0749,2.0182,70.26944972,14.30167563,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/4/2018,183.83,2288,0.4886,56201316,66.9188,1.548,69.76470588,14.19894702,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/3/2018,176.89,3578,0.8094,34068180,59.8794,0.8147,67.13092979,13.66290452,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/2/2018,176.57,5936,0.8075,66539372,59.5105,0.2998,67.00948767,13.63818787,12.94673469,"9,800.00","126,878.00",2.64,TRUE
5/1/2018,169.1,1921,0.3317,53569376,49.432,-0.4948,64.17457306,13.0612084,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/30/2018,165.26,1168,0.2929,42427424,42.6135,-0.9399,62.71726755,12.76460852,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/27/2018,162.32,2410,0.1351,35655840,36.529,-1.1617,61.60151803,12.53752424,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/26/2018,164.22,2790,0.1907,27963014,39.0111,-1.1036,62.32258065,12.68427939,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/25/2018,163.65,3027,0.1681,28382084,37.8344,-1.101,62.10626186,12.64025284,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/24/2018,162.94,2829,0.4901,33692016,36.4155,-0.9395,61.83681214,12.58541276,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/23/2018,165.24,1674,0.351,36515476,39.1001,-0.5279,62.70967742,12.76306373,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/20/2018,165.72,2845,-0.1997,65491140,39.6668,-0.0614,62.89184061,12.80013872,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/19/2018,172.8,1895,0.2003,34808800,49.4913,0.6368,65.57874763,13.34699475,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/18/2018,177.84,2001,0.3147,20754538,59.1801,0.9742,67.4914611,13.7362821,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/17/2018,178.24,1877,0.1589,26605442,60.0464,0.9179,67.64326376,13.76717792,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/16/2018,175.82,1347,0.0887,21578420,56.4663,0.7138,66.72485769,13.5802582,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/13/2018,174.73,1811,0.1273,25124256,54.7713,0.5818,66.31119545,13.49606709,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/12/2018,174.14,2286,0.1719,22889284,53.8685,0.4429,66.08728653,13.45049575,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/11/2018,172.44,2439,0.1007,22431640,51.2658,0.2558,65.44212524,13.31918851,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/10/2018,173.25,3255,0.0737,28614240,52.5782,0.122,65.74952562,13.38175255,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/9/2018,170.05,1560,0.0687,29017718,47.663,-0.1701,64.53510436,13.13458598,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/6/2018,168.38,1916,0.0788,35005288,44.8951,-0.2816,63.90132827,13.00559593,12.94673469,"9,800.00","126,878.00",2.64,FALSE
4/5/2018,172.8,2185,0.1035,26933196,51.602,-0.252,65.57874763,13.34699475,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/4/2018,171.61,2988,0.0808,34605488,49.7243,-0.6209,65.12713472,13.25507968,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/3/2018,168.39,3551,0.0695,30278046,44.2941,-1.0245,63.90512334,13.00636832,12.94673469,"9,800.00","126,878.00",2.64,TRUE
4/2/2018,166.68,1153,0.0582,37586792,41.1602,-1.2453,63.25616698,12.87428869,12.94673469,"9,800.00","126,878.00",2.64,FALSE
3/29/2018,167.78,3342,0.0441,38398504,42.5915,-1.3133,43.68133299,12.18731698,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/28/2018,166.48,5286,0.1196,41668544,40.3138,-1.4225,43.34287946,12.09288671,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/27/2018,168.34,2698,0.1928,40922580,42.557,-1.3489,43.82712835,12.22799464,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/26/2018,172.77,2059,0.0476,37541236,48.5289,-1.3164,44.98047383,12.54978398,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/23/2018,164.94,2215,0.1069,41028784,33.1274,-1.6191,42.9419422,11.98102315,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/22/2018,168.85,2161,0.1916,41490768,38.4643,-1.1876,43.95990627,12.26504037,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/21/2018,171.27,2224,0.1939,37054936,42.389,-0.822,44.58995053,12.44082596,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/20/2018,175.24,2652,0.1321,19649350,50.1901,-0.4449,45.62353554,12.7292015,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/19/2018,175.3,1790,0.208,33446772,50.3201,-0.2417,45.63915647,12.73355982,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/16/2018,178.02,2064,0.1442,39404688,56.4761,0.0636,46.34730539,12.93113702,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/15/2018,178.65,2090,0.0421,22743798,58.0022,0.2346,46.51132518,12.97689939,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/14/2018,178.44,2636,0.0812,29368356,57.648,0.3898,46.45665191,12.96164527,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/13/2018,179.97,2663,0.2958,31693528,61.1366,0.5934,46.85498568,13.07278244,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/12/2018,181.72,1199,0.277,32207080,65.336,0.6814,47.3105962,13.19990012,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/9/2018,179.98,1959,0.2839,32185162,62.9888,0.5574,46.85758917,13.07350883,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/8/2018,176.94,2112,0.1027,23774108,58.4213,0.4632,46.06612861,12.85268725,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/7/2018,175.03,1910,0.104,31703462,55.1955,0.559,45.56886228,12.71394738,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/6/2018,176.67,2019,0.3193,23788506,58.8349,0.8365,45.99583442,12.83307481,13.76677083,"9,600.00","132,161.00",3.84,FALSE
3/5/2018,176.82,1415,0.212,28401366,59.1663,1.0213,46.03488675,12.84397061,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/2/2018,176.21,2119,0.2292,38453952,58.279,1.1973,45.87607394,12.79966102,13.76677083,"9,600.00","132,161.00",3.84,TRUE
3/1/2018,175,2511,0.2394,48801968,56.5397,1.4259,45.56105181,12.71176822,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/28/2018,178.12,2539,0.1584,37782136,62.8092,1.7846,46.37334028,12.93840089,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/27/2018,178.39,3381,0.2656,38928124,63.374,1.8851,46.44363447,12.95801333,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/26/2018,178.97,2073,0.1422,38162176,64.5313,1.8621,46.59463681,13.00014376,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/23/2018,175.5,2012,0.0978,33812360,60.5267,1.6193,45.69122624,12.74808756,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/22/2018,172.5,2192,0.1162,30991940,56.5923,1.465,44.91017964,12.53017153,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/21/2018,171.07,1666,0.1834,37471624,54.5889,1.4231,44.53788076,12.42629823,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/20/2018,171.85,1408,0.1199,33930540,55.8955,1.4094,44.74095288,12.48295639,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/16/2018,172.43,2542,0.3464,40176092,56.8348,1.2219,44.89195522,12.52508683,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/15/2018,172.99,2646,0.2046,51147172,57.7042,0.7985,45.03775059,12.56576448,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/14/2018,167.37,1725,0.2956,40644932,50.6726,0.0404,43.57458995,12.15753513,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/13/2018,164.34,2039,0.138,32549164,46.1944,-0.556,42.78573288,11.93743994,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/12/2018,162.71,1105,0.1625,60819540,43.6384,-1.1082,42.36136423,11.8190389,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/9/2018,156.41,2231,0.1041,70672608,32.0541,-1.6881,40.72116636,11.36141524,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/8/2018,155.15,2925,0.2407,54390516,29.3576,-1.7924,40.39312679,11.26989051,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/7/2018,159.54,3485,0.1318,51608580,33.6822,-1.6484,41.53605832,11.5887743,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/6/2018,163.03,2956,0.39,68243840,37.7917,-1.7022,42.44467587,11.84228328,13.76677083,"9,600.00","132,161.00",3.84,TRUE
2/5/2018,156.49,2136,0.2448,72738520,21.0249,-1.9813,40.74199427,11.36722634,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/2/2018,160.5,5411,0.7289,86593824,24.8362,-1.5814,41.78599323,11.65850743,13.76677083,"9,600.00","132,161.00",3.84,FALSE
2/1/2018,167.78,2858,-0.4423,47230788,35.7658,-1.2133,43.68133299,12.18731698,13.76677083,"9,600.00","132,161.00",3.84,TRUE
1/31/2018,167.43,3904,-0.5306,32478930,34.4785,-1.2651,43.59021088,12.16189345,13.76677083,"9,600.00","132,161.00",3.84,TRUE
1/30/2018,166.97,3836,-0.4496,46048184,32.836,-1.2103,43.4704504,12.12847966,13.76677083,"9,600.00","132,161.00",3.84,FALSE
1/29/2018,167.96,1766,0.3107,50640408,34.5678,-0.9833,43.72819578,12.20039195,13.76677083,"9,600.00","132,161.00",3.84,FALSE
1/26/2018,171.51,2411,0.1451,39143012,41.9318,-0.6525,44.65243426,12.45825924,13.76677083,"9,600.00","132,161.00",3.84,TRUE
1/25/2018,171.11,3653,0.1056,41529004,40.608,-0.4481,44.54829471,12.42920377,13.76677083,"9,600.00","132,161.00",3.84,FALSE
1/24/2018,174.22,3655,0.1339,51105088,48.6083,-0.0627,45.35797969,12.65511006,13.76677083,"9,600.00","132,161.00",3.84,FALSE
1/23/2018,177.04,2411,0.216,32689146,58.2749,0.2204,46.0921635,12.85995112,13.76677083,"9,600.00","132,161.00",3.84,TRUE
